PanelName,perfermance_f1score,frequency_score,effectSize_score,pairwise_distance_GRN,n_regulators_GRN,closeness_centrality_GRN,pairwise_distance_CEN,n_modules_CEN,betweenness_centrality_CEN
panel322,0.922430830039526,0.132376185458377,1.02772844852447,2.33333333333333,7,0.345986695153932,0.15169448691974,6,0.00391071953970382
panel323,0.922430830039526,0.146018365196447,1.02226522319491,2,5,0.335223042310062,0.143509504593557,6,0.00445898585659377
panel324,0.928359683794466,0.159641728134879,0.971884049858229,2,5,0.335223042310062,0.1471063806706,5,0.00501710595208258
panel325,0.922924901185771,0.204741833508957,1.03912291353761,6.5,12,0.260738402771037,0.103605195084494,5,0.00963807406646336
panel326,0.911808300395257,0.226437185341295,1.03912291353761,6.5,12,0.260738402771037,0.103092746041801,5,0.0105994460435599
panel327,0.905879446640316,0.221285563751317,0.9118988255277,6.5,12,0.260738402771037,0.105193514076756,5,0.0113413007165663
panel328,0.934041501976285,0.250940839981936,0.885715305603189,7.5,11,0.25370718817779,0.106447893139932,5,0.0128376591736436
panel329,0.905632411067194,0.249736564805058,0.879455205585385,8.66666666666667,9,0.230366180009282,0.10231565757511,4,0.014799178250092
panel330,0.905879446640316,0.298630136986301,0.817742035428116,12,8,0.201117639441909,0.0939954372050586,3,0.017671649783847
panel331,0.943922924901186,0.144573234984194,1.08417607450095,4.95238095238095,13,0.314522953981052,0.108506596710747,6,0.0104004396227091
panel332,0.921936758893281,0.151270343051165,1.08417607450095,5.6,12,0.291570495181988,0.107365088729112,5,0.0109450072051007
panel333,0.916501976284585,0.13790832455216,1.03153569412466,6.1,10,0.285138551681722,0.105522925008299,4,0.0121795650163691
panel334,0.905385375494071,0.139394851723619,1.03153569412466,6.1,10,0.285138551681722,0.0906318707596344,3,0.0137920283023798
panel335,0.922183794466403,0.0287671232876712,1.03899017700373,5.93333333333333,10,0.277169051395772,0.143961243150925,6,0.00389452168457693
panel336,0.944169960474308,0.031378058775319,1.02131547361126,6.5,9,0.271128969602801,0.144822617481248,5,0.00430628224933367
panel337,0.93848814229249,0.0349051633298209,0.950072113279263,6.5,9,0.271128969602801,0.13343722540156,4,0.00472987488499601
panel338,0.921689723320158,0.0391389432485323,0.950072113279263,7.5,6,0.246677227995213,0.136418645081543,4,0.00529339723074165
panel339,0.944664031620553,0.191464699683878,0.96458001656439,5.33333333333333,13,0.30886854855244,0.131755946997443,4,0.00940920249887526
panel340,0.927618577075099,0.198103266596417,0.848864560917271,5.33333333333333,13,0.30886854855244,0.133595471367903,4,0.0103653818910937
panel341,0.927618577075099,0.222207586933614,0.848864560917271,6,10,0.296855071056298,0.133425308944543,4,0.0115629023193834
panel342,0.922183794466403,0.227758542827036,0.805986084078147,6,10,0.296855071056298,0.136784434673117,4,0.0124879714218552
panel343,0.911314229249012,0.259571478749561,0.761043568492258,7,8,0.279190338609954,0.125503153229256,4,0.0145571574385854
panel344,0.905879446640316,0.285985247629083,0.681677143464521,7,8,0.279190338609954,0.110481370669174,3,0.0172901245234437
panel345,0.967144268774704,0.246786090621707,1.05505230851314,6,16,0.278558344933264,0.11436435764784,5,0.00984652123623649
panel346,0.961462450592885,0.242477461655544,1.01370105027974,6.7,13,0.259659124016708,0.108661385801848,5,0.0108036900217096
panel347,0.955533596837945,0.240516332982086,1.01370105027974,7.66666666666667,11,0.243641351850056,0.107418947416254,4,0.0120205831850541
panel348,0.93354743083004,0.263886798133373,0.944966123438024,9,9,0.230621648160739,0.112282847970892,4,0.0134950472392036
panel349,0.922924901185771,0.26325957147875,0.817742035428116,9,9,0.230621648160739,0.115289196572568,4,0.0149667870024861
panel350,0.927865612648221,0.00853530031612223,0.761678820059301,4.13333333333333,14,0.293247921005401,0.130185333563125,6,0.00382126161131686
panel351,0.944169960474308,0.00936658470905046,0.761678820059301,4.2,13,0.293971572086801,0.134105788622415,6,0.00283820946804372
panel352,0.927618577075099,0.0102739726027397,0.678729386178357,4.66666666666667,10,0.274013905074834,0.137457125138807,6,0.00318131011926167
panel353,0.904891304347826,0.00978473581213307,0.675654700988079,4.66666666666667,10,0.274013905074834,0.138108690261039,6,0.00348406779103155
panel354,0.928359683794466,0.198419388830348,1.06913315107406,2.8,12,0.348388527402808,0.132452877949654,7,0.00227498524991088
panel355,0.928359683794466,0.19072708113804,0.935803781668168,2.8,12,0.348388527402808,0.136967741658726,7,0.00200947153773333
panel356,0.933794466403162,0.198630136986301,0.922655607600865,2.8,12,0.348388527402808,0.132432031494054,6,0.00214911522816325
panel357,0.912055335968379,0.218726479000452,0.751161505430865,2.5,11,0.363269843967503,0.125470371823212,5,0.00242419632863443
panel358,0.961462450592885,0.225079030558483,0.897045670502807,2,18,0.375954970703444,0.110793247319593,5,0.0037331191262343
panel359,0.950345849802372,0.218358506029739,0.883471303851109,2,15,0.376535074940925,0.107342779071723,5,0.00401102101059602
panel360,0.944416996047431,0.227344573234984,0.865731683946665,2,12,0.375402625360141,0.116845315991435,5,0.00270934618575928
panel361,0.939229249011858,0.250639771187716,0.774196712246686,2,12,0.375402625360141,0.112022598811789,4,0.00293778631463046
panel362,0.922677865612648,0.271162627327011,0.691489196820898,2,12,0.375402625360141,0.0969819012581343,3,0.00327869703135321
panel363,0.927865612648221,0.174288724973656,1.00282519813793,2.85714285714286,22,0.337034047133473,0.11450743015127,6,0.0037545398361378
panel364,0.933794466403162,0.185692541856925,0.956396657567032,3,19,0.330743929114818,0.119896347798068,6,0.00250627840938083
panel365,0.93354743083004,0.176633298208641,0.87104561617357,3.06666666666667,17,0.331912881853402,0.120524568558321,5,0.00268599512118424
panel366,0.922430830039526,0.199307541773295,0.84347268687848,2.6,16,0.3512854876825,0.127919550962126,5,0.00272188904330244
panel367,0.928112648221344,0.231822971548999,0.841797109877161,2.33333333333333,15,0.362392565795866,0.130405450028623,5,0.0023035565746998
panel368,0.905632411067194,0.224657534246575,0.604265950062485,2.33333333333333,15,0.362392565795866,0.136390364145732,5,0.001831346157738
panel369,0.939229249011858,0.148788198103267,0.720994181311876,2.8,13,0.343829378567656,0.119935391982315,8,0.0037771748013992
panel370,0.93354743083004,0.145416227608008,0.669010140603241,2.9,8,0.333753682302294,0.124644519544129,7,0.0038441041415967
panel371,0.944664031620553,0.16240779768177,0.669010140603241,2.9,8,0.333753682302294,0.129762451549118,7,0.00390453150759143
panel372,0.93354743083004,0.148727984344423,0.598140034045887,3,6,0.336259549707039,0.132888269690381,7,0.00430967247796827
panel373,0.933053359683794,0.110291534949069,0.598140034045887,3,6,0.336259549707039,0.142327337616426,6,0.00343805507426417
panel374,0.905138339920949,0.128556375131718,0.589775870594015,3.33333333333333,5,0.325765864922906,0.146490675822101,5,0.00392279204008911
panel375,0.917243083003953,0.173234984193888,1.04207996374485,2.28571428571429,27,0.36291222131273,0.0953838457757923,5,0.00421894580840607
panel376,0.911561264822134,0.177848027163096,1.03290093403815,2.28571428571429,27,0.36291222131273,0.0914965428086277,5,0.00459843001279465
panel377,0.922183794466403,0.177687038988409,1.01718139959181,2.26666666666667,22,0.357696281549107,0.0953257050392273,4,0.00477638242194128
panel378,0.927371541501976,0.20216769531838,0.876404523415714,2.2,17,0.355338448091681,0.0921406231900867,4,0.00541508963584126
panel379,0.910573122529644,0.172637864418686,0.854380247802022,2.2,17,0.355338448091681,0.095801384558775,4,0.00472770842511599
panel380,0.949851778656126,0.148788198103267,0.941418633139867,4.69444444444444,22,0.312904243954554,0.0807765425654109,4,0.0122027993256213
panel381,0.938982213438735,0.149045779182765,0.941418633139867,5.07142857142857,19,0.304384165290865,0.0864557564387619,4,0.0119559526274358
panel382,0.922677865612648,0.159641728134879,0.889089638553035,5.28571428571429,17,0.304204877056197,0.0872816360474589,4,0.0125903102422439
panel383,0.927865612648221,0.163480355261177,0.851186223439958,5.6,16,0.305635001564645,0.0907653371488436,4,0.0136335524107973
panel384,0.911314229249012,0.142606252195293,0.849197988179087,2.4,15,0.366660030429579,0.0980517032404694,4,0.00323863698279338
panel385,0.900197628458498,0.119494204425711,0.7480524185117,2,13,0.377392484866145,0.0924344539760896,3,0.00367265543636134
panel386,0.93354743083004,0.20031612223393,1.11457150002558,6.4,13,0.273519309831346,0.124599288784286,6,0.00970990194109616
panel387,0.939229249011858,0.220231822971549,1.11457150002558,7.33333333333333,10,0.268029118513487,0.121341870531624,5,0.0101796457937554
panel388,0.950098814229249,0.214304531085353,0.915428112942636,7.33333333333333,10,0.268029118513487,0.124696732171204,5,0.0108690254355363
panel389,0.93947628458498,0.204124642480807,0.870254619299693,9,7,0.233020674845968,0.11708931962911,5,0.0122457430453302
panel390,0.922677865612648,0.190024587284861,0.821220003149887,3,6,0.349276083648965,0.128181305674985,5,0.00161952605641513
panel391,0.900197628458498,0.176396206533193,0.769114215809623,13,4,0.374821954614616,0.132312312013733,5,0.00172972232470745
panel392,0.923171936758893,0.227186512118019,0.947576408161734,2.8,12,0.336176070700209,0.118367378634843,6,0.00457634163541516
panel393,0.933794466403162,0.244467860906217,0.947576408161734,2.66666666666667,11,0.346314055873885,0.124208396263632,6,0.00442354783621252
panel394,0.934288537549407,0.24251091374379,0.894936027785447,2.66666666666667,9,0.353842003604075,0.125838501049223,6,0.00490283399639237
panel395,0.900691699604743,0.259747102212856,0.852757283809326,2.66666666666667,9,0.353842003604075,0.119937567963686,5,0.00547561707782702
panel396,0.921442687747036,0.126659641728135,1.01546978606817,2.66666666666667,14,0.348801199609692,0.104353515477377,5,0.00395635530357162
panel397,0.921936758893281,0.124458494321508,0.904705101309764,2.86666666666667,11,0.343423920667298,0.111746389614842,5,0.00279323704738069
panel398,0.916501976284585,0.139752370916754,0.857524029240121,2.6,9,0.347362662264094,0.107184887226668,5,0.00257095220971124
panel399,0.910820158102767,0.132169200662351,0.776374338114576,2.83333333333333,6,0.34075276779645,0.10879482064276,5,0.00288450140918115
panel400,0.966897233201581,0.223287671232877,1.05976331079554,6.3,16,0.287979346735299,0.112514137127799,6,0.0103068485558923
panel401,0.950592885375494,0.233462123873083,1.05058428108884,6.3,16,0.287979346735299,0.110750008830724,6,0.0113627663988905
panel402,0.950592885375494,0.259878819810327,1.05058428108884,7.33333333333333,15,0.268208984817588,0.114391485675666,5,0.0118777135882958
panel403,0.927865612648221,0.220683426162878,1.05058428108884,7.33333333333333,15,0.268208984817588,0.110348607570296,4,0.0134654692240753
panel404,0.906126482213439,0.212855637513172,0.92336019307893,7.33333333333333,15,0.268208984817588,0.114411789130147,4,0.0149322793181697
panel405,0.900197628458498,0.203793466807165,0.916702890676662,8.66666666666667,13,0.249701908862346,0.111286248687832,3,0.0177050262388129
panel406,0.938735177865613,0.130874604847208,0.776393942204964,4.75,23,0.306130696103507,0.116478490016526,5,0.00997018847422587
panel407,0.944169960474308,0.136869219061,0.735270546593495,4.92857142857143,21,0.309059475251694,0.122585366309288,5,0.0108891722151391
panel408,0.955286561264822,0.151475237091675,0.715942804916396,4.85714285714286,20,0.319632278472235,0.125988969701213,5,0.0122317546456943
panel409,0.921936758893281,0.158362185759446,0.715942804916396,5.33333333333333,18,0.311680316812882,0.116007772886482,4,0.0137274904077163
panel410,0.921442687747036,0.12153143659993,0.712531182251497,5.33333333333333,18,0.311680316812882,0.125814088425379,4,0.0144255093256368
panel411,0.961462450592885,0.212223393045311,1.04574059582029,3.06666666666667,11,0.327448596139118,0.132866355435326,8,0.00350318897705213
panel412,0.95602766798419,0.221636810677907,1.02314065603878,3.06666666666667,11,0.327448596139118,0.126743889379974,7,0.00379328530624748
panel413,0.950592885375494,0.248287671232877,1.01797099604821,3.06666666666667,11,0.327448596139118,0.121796611393871,6,0.00419171068342339
panel414,0.934288537549407,0.229564955592353,0.997531489848552,3.06666666666667,11,0.327448596139118,0.127881766431397,5,0.00342775836674204
panel415,0.93354743083004,0.26589392342817,0.813390525129667,2.9,11,0.336548671133993,0.136285981370872,5,0.00365765886377871
panel416,0.922430830039526,0.270600632244468,0.753202980562097,3.16666666666667,9,0.327012924476391,0.151961835088925,5,0.0039605896299479
panel417,0.91600790513834,0.135300316122234,1.02987389040106,5.71428571428571,14,0.277458009036386,0.123623593328075,7,0.0101170822377792
panel418,0.916254940711462,0.134878819810327,0.996399164885863,5.71428571428571,14,0.277458009036386,0.11747597707307,6,0.011078298541112
panel419,0.91600790513834,0.143703898840885,0.951657263884844,6.06666666666667,12,0.272761146720192,0.12297765002978,6,0.0116029493951296
panel420,0.921689723320158,0.145115158813789,0.892972468011041,6.5,11,0.265941941018423,0.115498623920814,5,0.01319219505122
panel421,0.91600790513834,0.159641728134879,0.737593228684545,7.16666666666667,10,0.260211610987022,0.109605548258788,4,0.0153536363056125
panel422,0.967144268774704,0.129083245521602,0.913449857281165,2.26666666666667,19,0.361168436329894,0.133796643821023,7,0.00264791731855055
panel423,0.956274703557312,0.130078445146938,0.913449857281165,2.26666666666667,19,0.361168436329894,0.143245075975051,7,0.0027594039493742
panel424,0.944911067193676,0.142386722866175,0.893732654256997,2.2,18,0.374277297594772,0.15003087280596,7,0.00257756834467417
panel425,0.950592885375494,0.150684931506849,0.852318600155432,2.5,17,0.354787195299606,0.151509221509359,6,0.00216017362517271
panel426,0.927865612648221,0.17053038285915,0.826966219586968,2.66666666666667,13,0.348354429013849,0.141972403883417,5,0.00239384735772326
panel427,0.939229249011858,0.0874604847207587,1.06689857507373,2.5,8,0.348773206597395,0.134943384108645,7,0.00373953288530424
panel428,0.933794466403162,0.0947195878702728,0.934567710018904,2.5,8,0.348773206597395,0.141524607146264,7,0.00388184638078391
panel429,0.93354743083004,0.089172813487882,0.932793271135041,2.5,8,0.348773206597395,0.134222945961656,6,0.00418381023990884
panel430,0.916749011857708,0.0987505645039892,0.932793271135041,2.66666666666667,6,0.340486846222744,0.145872060775914,6,0.00332136646871636
panel431,0.900197628458498,0.112399016508606,0.881005369452352,2.66666666666667,6,0.340486846222744,0.157472507705655,5,0.00348989443762074
panel432,0.900444664031621,0.121601685985248,0.784853623002936,2,5,0.370714771292613,0.157356747232332,4,0.00391220622414843
panel433,0.928112648221344,0.195995785036881,1.10379288407359,6.2,13,0.300960150205563,0.112570114899716,5,0.0110902300702556
panel434,0.93354743083004,0.204894040510479,0.958890982700174,6.2,13,0.300960150205563,0.113096619368105,5,0.0120965433332624
panel435,0.933794466403162,0.197049525816649,0.855510326659011,6.2,13,0.300960150205563,0.115429214918158,5,0.0130255351674816
panel436,0.911808300395257,0.214210447087159,0.76337945029111,6.83333333333333,11,0.305525072027452,0.121436849009266,5,0.0146435637905494
panel437,0.928112648221344,0.220758693361433,0.747171482700553,8.66666666666667,4,0.273458288821988,0.129381030099078,5,0.0170809923891097
panel438,0.900444664031621,0.23940990516333,0.662188795083523,8.66666666666667,4,0.273458288821988,0.117941766846894,4,0.0203187264640728
panel439,0.917243083003953,0.175155134059244,0.983544724203643,2.28571428571429,24,0.370066408616475,0.119999709868458,5,0.00266129488398932
panel440,0.927618577075099,0.174657534246575,0.960415979425958,2.33333333333333,19,0.366042833403476,0.126904383974383,4,0.00259710540203528
panel441,0.916749011857708,0.172060815896432,0.873417708148019,2.4,16,0.364490952057238,0.131824000407746,4,0.00291439077183719
panel442,0.938982213438735,0.210748155953635,0.96784067372146,2.35714285714286,22,0.360744027386622,0.110958049273157,5,0.00365687011670862
panel443,0.944664031620553,0.233110876946493,0.96784067372146,2.38095238095238,19,0.358878568422615,0.116468340681173,5,0.00366341879304055
panel444,0.950098814229249,0.239857744994731,0.966044190233662,2.53333333333333,14,0.352990353177306,0.123098348802099,4,0.00372449479971792
panel445,0.934041501976285,0.253198855938582,0.94933916294658,2.6,11,0.347375449159955,0.135299016697393,4,0.0021959341126362
panel446,0.923171936758893,0.2946961714085,0.890259524301623,2.5,9,0.357101380661038,0.128493750193048,4,0.00242202430897714
panel447,0.901185770750988,0.305163329820864,0.875564674372938,2.66666666666667,7,0.351237954959918,0.142533432490718,4,0.00247782816418601
panel448,0.944911067193676,0.174815595363541,1.04080281060386,2,11,0.372976554659937,0.115976698674078,5,0.00480409235190366
panel449,0.939229249011858,0.190141669593724,1.02169438751185,2,9,0.374797405932691,0.10447271933384,5,0.00532978535528472
panel450,0.944416996047431,0.205216016859852,0.979298081854365,2,9,0.374797405932691,0.106615312744097,5,0.00595658414400446
panel451,0.938735177865613,0.1962968538311,0.789136022493758,2,9,0.374797405932691,0.109247748819125,5,0.00614115207036098
panel452,0.933794466403162,0.215841236389182,0.788960322381499,2,7,0.377943413939338,0.117153424274468,5,0.00611315303198006
panel453,0.922677865612648,0.240252897787144,0.651421348274179,2,7,0.377943413939338,0.126922729854942,5,0.00563956230764561
panel454,0.939229249011858,0.221601685985248,1.08474169126877,2.71428571428571,17,0.342660483636015,0.12049966098205,7,0.00357171656789166
panel455,0.938982213438735,0.186863364945557,1.08474169126877,2.71428571428571,17,0.342660483636015,0.114164641112715,6,0.00388374906011965
panel456,0.961215415019763,0.179926238145416,1.05172682725474,2.8,15,0.338499347166925,0.117276568295351,6,0.0039952893119064
panel457,0.950098814229249,0.168749059160018,0.999086446878453,2.6,13,0.341453174063647,0.113755829964329,5,0.00441339568289966
panel458,0.922677865612648,0.172462240955392,0.953135266596458,2.83333333333333,10,0.331550249263544,0.127264368100208,5,0.00274489169516794
panel459,0.944911067193676,0.153846153846154,1.01212031838567,4.78571428571429,19,0.308865547408633,0.0962833018359263,4,0.0107870087130606
panel460,0.939229249011858,0.168481442454045,0.921825108041148,4.78571428571429,19,0.308865547408633,0.0932791861450869,4,0.0117123750782909
panel461,0.950098814229249,0.187038988408851,0.840244383364398,5.19047619047619,15,0.299443203522064,0.0829354020889422,4,0.0130116802025004
panel462,0.938735177865613,0.188770133975613,0.812815819502863,5.8,8,0.282396167168434,0.0850162087689257,4,0.014867778488688
panel463,0.922430830039526,0.21654373024236,0.812815819502863,6.5,7,0.265463241720893,0.0835143599430423,3,0.0161385434228613
panel464,0.916749011857708,0.233298208640674,0.787703640824219,7.33333333333333,6,0.257923019649739,0.0909789460959417,3,0.0183087290949594
panel465,0.944664031620553,0.204004214963119,1.15582828547902,5.04761904761905,28,0.318358675897283,0.119786748151757,6,0.00261933561551071
panel466,0.933300395256917,0.21203606135113,1.14664925577231,5.04761904761905,28,0.318358675897283,0.116815349407199,6,0.00282108535402203
panel467,0.927865612648221,0.220231822971549,1.1423040148403,5.6,25,0.30790764300282,0.12594718540674,6,0.00137066857211354
panel468,0.922677865612648,0.213457775101611,0.929046408381856,5.6,25,0.30790764300282,0.127931301564725,5,0.000900105702485643
panel469,0.916749011857708,0.21689497716895,0.842048137103917,6.3,22,0.29472872357645,0.131886835514699,5,0.00098743868399627
panel470,0.911314229249012,0.225632244467861,0.91288658596293,5.6,13,0.294644205971538,0.131356253951121,4,0.0107358854490176
panel471,0.916501976284585,0.252596718350143,0.907974571056665,6.3,11,0.28007024699751,0.117625988209301,4,0.0122591754672381
panel472,0.911314229249012,0.281875658587987,0.837242059816976,7,9,0.279412693017386,0.123335915028297,4,0.0140191489107766
panel473,0.922430830039526,0.25563751317176,1.08447954081963,2.46666666666667,14,0.355533434765255,0.112318163247953,5,0.00367231295408091
panel474,0.944664031620553,0.271162627327011,1.04873779751107,2.46666666666667,14,0.355533434765255,0.114624160953267,5,0.00385441320417946
panel475,0.950098814229249,0.271601685985248,0.906964551588705,2.46666666666667,14,0.355533434765255,0.117426856879839,5,0.00375313877226329
panel476,0.927865612648221,0.273520999548397,0.906964551588705,2.4,12,0.361894079181643,0.115100683150761,4,0.00413665220902183
panel477,0.938982213438735,0.114541622760801,0.995618361918498,2.26666666666667,18,0.368546259428316,0.109668358850437,5,0.00148472295518619
panel478,0.916749011857708,0.126800140498771,0.993311068361516,2.3,16,0.368667734938983,0.112412672949776,5,0.00163744583634086
panel479,0.922677865612648,0.110379346680717,0.909608357160492,2,14,0.3799021155029,0.112929666009565,5,0.00170855847651428
panel480,0.911314229249012,0.125696221586633,0.909608357160492,2,9,0.378039720306889,0.119706128603729,5,0.00164573855303016
panel481,0.928112648221344,0.204741833508957,0.999413110998644,2.9047619047619,16,0.336663013267854,0.128579367323134,7,0.00364030642823673
panel482,0.928112648221344,0.195761620419155,0.950937993755492,3,13,0.330597773893156,0.123470298643958,7,0.00390789579059872
panel483,0.939229249011858,0.219178082191781,0.950937993755492,2.9,12,0.338944676442982,0.125225338261741,7,0.00396287025058806
panel484,0.928359683794466,0.242209844949571,0.812743830940295,2.5,11,0.35146503026772,0.120637591033912,6,0.00449705921140564
panel485,0.90044466403162,0.239550403933966,0.812743830940295,2.33333333333333,9,0.360709969462523,0.122951833944085,6,0.00506847829414765
panel486,0.906620553359684,0.026027397260274,0.977903879039521,3.36111111111111,17,0.306498206957083,0.156125346121702,10,0.00274876278276193
panel487,0.923418972332016,0.0224798033017211,0.863764457957095,3.28571428571429,16,0.308702575183714,0.157585610965506,9,0.00302934225586159
panel488,0.906126482213439,0.023972602739726,0.782064023918656,3.04761904761905,15,0.317933448022313,0.167079868401035,8,0.00208213659127386
panel489,0.950839920948617,0.226659641728135,1.03356635295058,2.4,15,0.332735424557318,0.114477384147842,6,0.00318913272589431
panel490,0.939970355731225,0.209694415173867,1.03356635295058,2.4,15,0.332735424557318,0.116461085528737,6,0.00248355003986113
panel491,0.945158102766798,0.219309799789252,1.03356635295058,2.33333333333333,14,0.342013248195271,0.123531205101005,6,0.00213304191204744
panel492,0.945158102766798,0.242360379346681,0.918245145487041,2.33333333333333,13,0.359729910545686,0.11892174649374,5,0.00240582682450207
panel493,0.934041501976285,0.262732701088865,0.805805930269009,2.33333333333333,13,0.359729910545686,0.130532861762237,5,0.0025327083550628
panel494,0.911561264822134,0.289778714436249,0.782670801727919,2.33333333333333,13,0.359729910545686,0.122973435724252,4,0.00286078562321656
panel495,0.950098814229249,0.113171759747102,0.902407257208035,2.23809523809524,28,0.364670824142033,0.131533498226063,6,0.00384828657671837
panel496,0.944416996047431,0.105374077976818,0.854918446923868,2.23809523809524,28,0.364670824142033,0.136837248846341,6,0.00371060524056699
panel497,0.938982213438735,0.11604320337197,0.842780652406584,2,27,0.377177683899305,0.143343916136517,5,0.00277967180857109
panel498,0.944416996047431,0.113804004214963,0.679585441996113,2,27,0.377177683899305,0.147055774168759,5,0.00306196949995141
panel499,0.922677865612648,0.126448893572181,0.679585441996113,2,21,0.374077563044256,0.162424561614725,5,0.0031482943085153
panel500,0.906126482213439,0.123919915700738,0.666133847742658,2,21,0.374077563044256,0.156193691656648,4,0.00348472606866147
panel501,0.944911067193676,0.202950474183351,1.0751017365084,2.2,15,0.361822861027487,0.147084600143781,7,0.00247300227750717
panel502,0.944664031620553,0.184404636459431,1.04568627898642,2.33333333333333,11,0.358573087630705,0.142333648355967,6,0.00273276643867379
panel503,0.944416996047431,0.190068493150685,1.04568627898642,2.33333333333333,11,0.358573087630705,0.136860227409457,5,0.00289109530503496
panel504,0.939229249011858,0.199006472979076,1.04568627898642,2.33333333333333,11,0.358573087630705,0.1262926308201,4,0.00317663434656938
panel505,0.910820158102767,0.168949771689498,1.04568627898642,2.33333333333333,11,0.358573087630705,0.136191242114419,4,0.0021161772542988
panel506,0.949604743083004,0.0577449947312961,0.78903704203796,3.07142857142857,18,0.325567013855173,0.179459793077318,8,0.00435883425258691
panel507,0.93354743083004,0.0631073644772275,0.78903704203796,3.07142857142857,18,0.325567013855173,0.175064258537453,7,0.00484062379514993
panel508,0.944911067193676,0.0662539515279241,0.78903704203796,3.33333333333333,12,0.315979688952404,0.18488172188297,6,0.00512769918847267
panel509,0.922183794466403,0.0751166641577601,0.77597260273063,3.53333333333333,10,0.30742840417382,0.160130038851305,5,0.00585742551621976
panel510,0.900197628458498,0.0869336143308746,0.764774478899826,3.6,7,0.309568320870161,0.167613402174132,4,0.00617713494891565
panel511,0.916749011857708,0.10031612223393,0.749807267226296,3.5,6,0.318190370981845,0.135989107568284,3,0.00741193924364345
panel512,0.928112648221344,0.251106427818757,1.0440479313417,2,24,0.383261036116239,0.119636839503006,6,0.00325361279887417
panel513,0.933794466403162,0.264840182648402,1.0440479313417,2,24,0.383261036116239,0.113919838120731,5,0.0035159784416053
panel514,0.939229249011858,0.264488935721812,0.838917865027224,2,24,0.383261036116239,0.112806456503136,5,0.00337239966436737
panel515,0.928359683794466,0.267650158061117,0.823378999958038,2,22,0.384974911786607,0.12197555325813,5,0.00354802746885802
panel516,0.917490118577075,0.287846856340007,0.792048374460331,2,19,0.385952421417244,0.13780270937612,5,0.00173529544545269
panel517,0.911808300395257,0.271443624868282,0.666243788033239,2,15,0.38966257701812,0.121963134198926,4,0.00205532956914172
panel518,0.950345849802372,0.142571127502634,1.1928745894054,2.66666666666667,11,0.348841625932044,0.135713689997626,7,0.00387904771245188
panel519,0.944416996047431,0.151972836904344,1.07993585884639,2.6,10,0.360837298889648,0.132235749300051,6,0.00428521439996153
panel520,0.955533596837945,0.16491043203372,1.07614347764701,2.6,10,0.360837298889648,0.140085868203345,6,0.00351764328602408
panel521,0.949851778656126,0.153846153846154,1.00906474806676,2.66666666666667,8,0.359139797999421,0.143037216139979,6,0.00359281703462385
panel522,0.944664031620553,0.165437302423604,1.00906474806676,3.33333333333333,7,0.32810716174075,0.14502698396937,5,0.00327506464353043
panel523,0.911561264822134,0.185669125395153,0.883526063947341,3.33333333333333,7,0.32810716174075,0.143620758308567,4,0.00370802451550433
panel524,0.950098814229249,0.160636927760215,0.926004898104823,3.06666666666667,12,0.325357709365191,0.129238414730584,6,0.00518978275034374
panel525,0.966897233201581,0.150421496311907,0.862956964266448,3.2,10,0.316903790748118,0.129724994463762,6,0.00546457721340849
panel526,0.938982213438735,0.16739424958603,0.832230940942074,3.33333333333333,9,0.322223705933771,0.133967463300987,6,0.00564321841718478
panel527,0.922677865612648,0.178257815244117,0.756191576174555,3.33333333333333,7,0.328750822785496,0.150253165913255,5,0.00513012510462574
panel528,0.927865612648221,0.217597471022129,1.09882082488971,2.26666666666667,22,0.373463549253831,0.107780418311963,6,0.00426402893041227
panel529,0.927371541501976,0.213089802130898,1.02592182977476,2,20,0.383410216567935,0.105592826827798,5,0.00461908273212991
panel530,0.911314229249012,0.230769230769231,1.0240120397698,2,17,0.383996552393904,0.114897779522203,5,0.00332285648902733
panel531,0.916501976284585,0.229113352401024,0.956933310189556,2,15,0.389452969041686,0.115217865183611,5,0.00337020355234186
panel532,0.927865612648221,0.175658587987355,1.07121670889544,5.47619047619048,11,0.280418418217053,0.118765472757752,6,0.00932317717698083
panel533,0.922430830039526,0.194942044257113,0.988775857076985,5.8,10,0.27901094439589,0.115440670121615,5,0.0102500103350082
panel534,0.922430830039526,0.211011591148577,0.887377387427158,6.2,9,0.278806934058467,0.110113268248441,4,0.0113589696887614
panel535,0.906373517786561,0.230167093180792,0.827999630422384,7,7,0.277833551843582,0.117441432413081,4,0.0127389175291549
panel536,0.916749011857708,0.247277836318932,0.784843971950876,7,7,0.277833551843582,0.104129077157604,3,0.0147133501149651
panel537,0.928606719367589,0.18809272918862,1.05535850369758,2.66666666666667,16,0.348098893420957,0.121130762326199,6,0.0040119308372602
panel538,0.923171936758893,0.179253014869453,0.912605975162398,2.66666666666667,16,0.348098893420957,0.126467642790278,6,0.00393941107923258
panel539,0.923171936758893,0.19849841938883,0.882073585873871,2.8,12,0.340734113495844,0.135740917432311,6,0.00335126695092696
panel540,0.917490118577075,0.21993075417733,0.882073585873871,2.8,12,0.340734113495844,0.144411823150533,6,0.00234062175656493
panel541,0.906373517786561,0.246926589392343,0.722488878453455,2.5,11,0.353701826583798,0.137879831628135,5,0.00269346746184825
panel542,0.950592885375494,0.205584826132771,1.03030695819122,6,12,0.274477463770466,0.0969294954513223,5,0.0103547026708948
panel543,0.93947628458498,0.19634703196347,1.03030695819122,3,11,0.329270985076565,0.104140024626146,5,0.00306044241445856
