SMMPr_1,SMMPr_2,SMMPr_3,HiOs_1,HiOs_2,HiOs_3,SMM_1,SMM_2,SMM_3,Salt_1,Salt_2,Salt_3
BSU10570,9.2846,9.2768,9.3587,11.1823,11.0179,11.233,9.8797,9.9443,10.0214,10.9249,10.8257,10.8237
new_1132073_1132144_c,9.5793,9.4854,9.4315,11.3137,10.9555,11.4367,9.7701,9.9053,10.1112,11.0579,11.2557,11.0507
BSU10580,6.4402,6.8764,6.9943,6.9497,7.1543,7.0801,7.0016,6.758,6.7074,6.947,6.8682,6.9289
BSU10590,8.3225,8.5199,8.6528,9.2422,9.2577,9.2107,8.7734,8.7136,8.6922,8.5209,8.3677,8.415
BSU10600,7.9561,7.7738,7.8162,7.3975,7.6348,7.6009,7.2047,7.0999,7.0124,8.8602,9.0649,9.1312
BSU10610,9.2115,8.892,8.7309,7.4117,7.7295,7.432,7.2233,7.0499,7.0921,7.0693,6.9716,6.9057
BSU10620,11.0474,11.2675,11.35,11.7414,11.4758,11.7122,11.105,11.007,11.0194,11.7363,11.682,11.8845
BSU10630,11.384,11.4919,11.6823,11.9083,11.5645,11.875,11.4281,11.38,11.4828,11.9406,11.6721,11.9953
new_1143506_1143576,11.2035,11.4743,11.4791,11.8864,11.4123,11.5403,11.2648,11.3074,11.1544,11.6527,11.5088,11.8102
BSU10640,11.0432,11.2309,11.211,11.5142,11.1336,11.3083,11.0385,11.0336,11.0111,11.2986,11.0887,11.4377
BSU10650,11.2999,11.4884,11.4314,11.7609,11.3278,11.4457,11.3305,11.2909,11.2832,11.4212,11.1969,11.4596
new_1147493_1148466_c,6.8425,7.0595,7.2199,6.901,7.4294,7.1002,7.0301,6.8561,6.766,7.0098,6.8399,6.8196
BSU10660,11.1743,11.1942,11.2173,11.4036,11.111,11.2335,11.0759,11.0816,11.0678,11.0282,10.9983,11.1431
BSU10670,10.7512,10.5074,10.7224,8.2605,8.8144,8.2476,7.709,7.567,7.6082,7.721,7.5744,7.5685
BSU10680,10.4328,9.9541,10.1074,7.9466,8.384,8.0169,7.4574,7.3575,7.3929,7.6029,7.4819,7.4659
BSU10690,10.3143,9.9005,10.0386,7.8565,8.2636,7.8382,7.4687,7.322,7.3601,7.523,7.4843,7.3926
BSU10700,10.549,10.1815,10.1654,7.9733,8.3072,7.9952,7.5039,7.4488,7.4826,7.5907,7.4462,7.4168
BSU10710,10.3186,9.9942,9.9863,7.7812,8.2152,7.7458,7.3848,7.2464,7.4927,7.405,7.3278,7.3308
BSU10720,10.2893,10.0393,9.9224,7.7707,8.1908,7.7831,7.3498,7.2657,7.806,7.4906,7.382,7.3259
new_1150428_1150514_c,11.4875,11.078,10.654,8.0163,8.5213,8.0778,7.7335,7.7538,8.3798,7.7687,7.8188,7.602
new_1150464_1151119,8.4089,8.5256,8.7001,8.9422,9.6887,9.2744,9.1564,9.4103,9.5386,12.6706,12.8134,12.8572
new_1150516_1150645_c,8.2059,8.5527,7.9154,7.8075,8.3582,7.9757,7.8087,8.0225,8.3644,8.1308,7.8493,7.6766
new_1150647_1150849_c,11.4624,11.6227,11.5093,11.0679,10.9357,11.1251,10.1452,10.2408,10.0972,9.9562,9.2856,9.1855
BSU10730,11.5161,11.6545,11.5955,11.1775,10.8362,11.0627,10.4789,10.6965,10.62,10.4038,10.0128,9.6602
new_1151069_1151165_c,8.5147,8.4655,8.6433,7.1478,7.548,7.2704,7.1865,6.9748,6.8766,7.1289,7.0708,6.9938
new_1151121_1151285,7.2602,7.2548,7.4497,8.3215,8.6039,8.2475,8.0833,8.0201,8.3107,11.4923,11.9354,12.0108
BSU10740,8.0229,7.9595,8.0901,6.955,7.305,7.1398,6.9609,6.824,6.6954,7.1307,6.9702,6.951
BSU10750,12.7777,12.785,12.6387,12.3221,12.1488,12.3803,11.8604,11.833,11.7668,11.3789,11.1768,11.6838
new_1153150_1153230,12.5571,12.5589,12.2496,11.9856,11.6675,11.9722,11.2781,11.5288,11.6532,11.0576,10.886,11.0574
BSU10760,12.353,12.3091,12.5862,11.8205,11.8229,11.8484,11.8428,11.7288,11.8811,11.0505,10.8904,11.0071
BSU10770,15.4379,15.5691,15.6748,12.3569,11.9096,12.2875,15.0123,14.581,14.5375,12.9682,12.7367,13.5651
BSU10780,7.864,7.8402,7.6884,7.9311,8.0265,7.7974,7.3185,7.2313,7.2381,7.5351,7.4436,7.3407
new_1157170_1157236,10.4155,10.6647,10.3605,8.7236,8.6108,8.2557,7.8398,7.6619,7.9088,7.3197,7.3057,6.9918
BSU10790,10.6508,10.1857,10.1717,8.3307,8.6201,8.1072,7.6072,7.482,7.7418,7.2936,7.4505,7.1139
new_1159082_1159149,9.6696,9.4741,9.2688,7.6969,8.0756,7.8329,7.428,7.1925,7.217,7.1787,7.176,7.0565
BSU10800,9.1678,9.2687,9.2178,9.5445,9.4622,9.5458,8.8594,8.9478,8.9224,8.7285,8.7108,8.7845
BSU10810,8.7893,8.9278,8.8023,9.7736,9.6867,9.6759,9.2927,9.3006,9.3099,11.5679,11.7512,11.5207
new_1160756_1162206,8.6894,8.7164,8.9358,9.6803,9.5135,9.5429,9.1868,9.0874,9.2016,11.5341,11.7189,11.4581
BSU10820,6.6642,6.9687,7.058,7.0438,7.4773,7.2825,7.1678,6.9899,6.9211,7.2948,7.235,7.1262
BSU10830,10.1649,10.0549,10.1959,10.8644,10.5323,10.6346,10.2996,10.2111,10.2785,11.9034,12.109,11.9855
BSU10840,9.5109,9.5922,9.6264,10.4474,10.3799,10.5203,9.9218,9.9562,10.1017,11.5774,11.7233,11.6241
new_1164254_1164369,8.5805,8.7285,8.8713,7.793,7.726,7.9149,8.5847,8.5368,8.5211,7.8303,7.8189,7.8561
BSU10850,8.3129,8.4471,8.5155,7.6766,7.7462,7.7157,8.3701,8.3782,8.3559,7.7379,7.6964,7.6402
BSU10860,11.3562,11.3074,11.213,12.0159,11.9132,11.88,10.24,10.3055,10.2913,9.8064,9.4846,9.572
BSU10870,6.8842,7.2601,7.2908,7.7014,7.6975,7.7142,7.3628,7.2169,7.1922,7.3478,7.2088,7.37
BSU10880,8.81,8.9384,8.9681,10.2881,10.0404,10.1714,8.8431,8.8834,8.954,9.0431,8.9267,9.1596
new_1168046_1168198_c,9.4893,9.797,9.7754,10.7834,10.6941,10.6108,9.9673,9.9392,10.0784,9.7629,9.6994,9.9318
BSU10890,10.0466,10.1345,10.0383,11.1445,11.0749,11.0676,10.312,10.2356,10.3412,10.1192,10.0452,10.1729
new_1168838_1168972_c,10.0875,10.4887,10.0448,11.5986,11.3211,11.4082,10.6589,10.6409,10.5411,10.6284,10.345,10.567
new_1168918_1169042,9.461,9.4764,9.2152,9.6204,9.3782,9.631,8.4409,8.4085,8.5455,8.2269,8.2975,8.1242
BSU10900,9.0223,8.8537,8.9349,9.19,9.1707,9.0838,8.1615,8.0266,8.1405,7.9016,7.747,7.9125
BSU10910,10.1882,9.9006,10.3798,7.5693,8.2011,7.6899,7.1901,6.9696,6.939,7.1233,7.0635,7.0165
BSU10920,10.4796,10.4151,10.6817,7.6478,8.1931,7.7964,7.2768,7.0553,7.0264,7.2695,7.1375,7.1582
new_1171643_1171754_c,10.5964,10.408,10.7013,7.7484,8.2546,7.7517,7.3209,7.1259,7.0237,7.2809,7.1368,7.1477
BSU10930,9.5443,9.4208,9.5402,7.2578,7.7434,7.322,7.1598,6.9562,6.8606,7.1305,6.9972,7.0191
BSU10940,9.9034,9.6691,9.9728,7.6168,7.8764,7.4817,7.3757,7.1941,7.1305,7.2564,7.1505,7.2119
BSU10950,9.5083,9.2821,9.6986,7.48,7.8442,7.5197,7.3408,7.1384,7.0478,7.2943,7.1471,7.2413
BSU10960,7.3149,7.4865,7.2833,7.7376,7.9924,7.5556,7.1198,7.0516,7.1815,7.183,7.1802,6.955
BSU10970,8.5836,8.3213,8.157,7.8992,8.1226,8.0367,7.7266,7.5881,7.6578,7.3413,7.2313,7.2717
BSU10980,9.1824,8.7784,8.5793,8.2945,8.4801,8.3041,8.058,7.9696,8.013,7.4988,7.4324,7.3653
BSU10990,10.7358,10.737,10.821,11.7347,11.5853,11.7857,10.7976,11.0074,10.9976,9.6304,9.678,9.7254
BSU11000,10.9976,10.9856,10.8158,11.9023,11.7097,11.7914,11.0678,11.1626,11.1811,9.8587,9.6353,9.845
BSU11010,12.3911,12.1016,12.2381,12.1568,11.934,12.139,12.9352,12.8082,12.8976,9.1098,8.9846,9.1106
BSU_misc_RNA_12,13.3848,12.9798,13.3688,14.3386,14.0994,14.2473,14.0017,14.1001,13.8849,11.4046,11.3759,11.199
BSU11020,11.3735,11.5567,11.7446,12.587,12.1848,12.3567,11.9607,11.742,11.9343,10.4199,10.3035,10.5393
BSU11030,11.0704,10.933,11.0905,11.6156,11.3388,11.4958,11.4787,11.4291,11.4881,11.3652,11.2546,11.3857
BSU11040,10.7596,11.2485,10.8289,13.5428,13.466,13.5996,8.781,8.984,9.1567,8.548,8.5046,8.2087
BSU11055,8.0679,8.2643,7.9941,10.6528,10.5722,10.9961,7.4736,7.257,7.4693,7.2749,7.101,7.1438
BSU11070,8.7028,8.7022,8.3398,11.2429,11.15,11.3552,7.6685,7.6143,7.7485,7.4842,7.348,7.2558
BSU11079,10.0358,9.9674,10.0356,11.3066,11.0264,11.1606,10.303,10.3167,10.1834,9.8294,9.7578,9.7102
BSU11080,9.8098,9.882,9.7067,10.6477,10.5987,10.6078,9.8256,9.7353,9.7741,9.4184,9.277,9.221
BSU11090,10.3486,10.4071,10.4123,11.2434,11.0313,10.9756,10.3734,10.3777,10.3741,9.7437,9.7365,9.702
BSU11100,8.3518,8.5238,8.5072,10.6796,10.5625,10.6722,8.156,8.0593,8.0725,7.7257,7.5808,7.6947
BSU11110,10.8338,10.8407,10.7701,11.3675,11.2679,11.3084,10.9541,10.9951,11.0404,11.4173,11.2644,11.3102
new_1188125_1188650,9.0452,8.7056,8.8153,8.6814,8.8622,8.7051,9.4918,9.3308,9.3707,8.1495,7.8974,8.0059
BSU11120,10.4432,10.1994,10.3279,10.2275,9.9912,10.1592,10.5969,10.6669,10.5491,13.3451,13.6557,13.4217
new_1189532_1189645,10.6972,10.6229,10.4786,10.9403,11.0925,10.8886,10.2152,10.2862,10.2679,12.2812,12.563,12.2448
BSU11130,9.9889,9.995,9.9126,10.1291,10.2049,10.0026,9.5037,9.5344,9.4626,11.6403,11.7523,11.639
BSU11139,11.7755,11.4556,11.2168,11.0333,11.1015,11.1149,10.5914,10.5841,10.7138,10.7689,10.5662,10.7834
new_1190234_1190430_c,11.7315,11.4825,11.1509,10.7868,10.9732,10.9874,10.2108,10.3562,10.4817,10.4364,10.4518,10.3997
BSU11140,11.3258,11.4644,11.437,11.8904,11.7681,11.8129,11.3765,11.4466,11.4993,11.5146,11.4838,11.4836
BSU11150,11.154,11.3454,11.333,11.4446,11.1615,11.2935,11.2659,11.2997,11.253,11.471,11.4296,11.596
BSU11160,12.8917,13.3178,13.0076,13.5754,13.4354,13.5127,12.9098,12.933,12.9071,14.1035,13.9017,13.8261
new_1192592_1192857,10.827,10.8975,10.9024,11.5514,11.6284,11.5408,10.5401,10.7047,10.785,11.7708,11.6091,11.6789
BSU11170,11.1793,11.1054,11.3287,10.9245,10.71,10.9663,11.3397,11.3996,11.3249,10.8994,10.7501,10.9568
BSU11180,9.6381,9.5074,9.8148,9.4235,9.4069,9.4564,10.0521,10.1723,10.1667,9.5822,9.4828,9.6247
BSU11190,12.5015,12.6913,12.5894,12.9544,12.4935,12.4749,13.2002,12.8096,13.1044,9.336,9.1036,9.3933
BSU11200,12.8377,12.9996,12.8104,13.1181,12.7387,12.7954,13.4143,13.082,13.2398,9.5681,9.1886,9.449
BSU11210,12.8821,13.0205,13.1256,13.5393,12.9035,13.0271,13.6296,13.443,13.42,9.6977,9.4904,9.7918
BSU11220,12.6785,12.9353,12.5942,13.0423,12.6206,12.735,13.2827,13.1275,13.2951,9.4682,9.1544,9.2734
BSU11230,12.3477,12.6425,12.4847,12.8459,12.4578,12.4791,13.1552,12.8978,13.1072,9.2601,8.8517,9.221
BSU11240,12.9052,13.156,13.0334,13.4125,13.0957,13.0244,13.6949,13.4526,13.5951,10.1121,9.6722,10.0517
BSU11250,13.224,13.4622,13.3199,13.5946,13.1922,13.21,13.8815,13.647,13.8435,10.8591,10.555,10.7517
new_1204423_1204697_c,9.0279,9.0221,8.8696,9.5142,9.6195,9.417,9.1336,9.1147,9.1257,8.4124,8.2643,8.1246
BSU11260,8.5995,8.2503,8.2352,8.4607,8.1824,8.1038,7.57,7.6718,7.4827,7.195,7.1024,7.0095
BSU11270,12.6026,12.6257,12.7576,13.1589,13.4295,13.2386,12.91,13.007,12.8888,12.0399,11.7191,11.7342
BSU11280,9.6116,9.3592,9.6104,9.1438,9.1226,9.2146,8.9536,9.0428,9.0602,8.6042,8.4661,8.5277
new_1205658_1206260_c,6.9252,7.1999,7.3554,7.3709,7.4958,7.2573,7.0892,6.947,7.0206,7.1326,7.04,6.939
BSU11290,9.18,8.8772,8.7643,9.0263,8.937,8.7583,8.3375,8.2557,8.232,8.3161,8.2569,8.1168
BSU11300,12.1704,12.0107,12.345,12.5083,12.2326,12.516,11.9431,11.8226,11.7056,11.1895,11.0378,11.1342
BSU11310,12.0993,12.0463,12.4215,12.1831,12.1345,12.4755,11.9328,12.0559,12.1395,11.8981,11.9125,11.699
new_1207812_1208152,10.2284,10.1012,10.3531,11.1554,11.0342,11.3227,10.2807,10.517,10.7089,10.4325,10.206,10.3092
BSU11320,8.0916,8.3914,8.7735,8.1987,8.5133,8.4428,8.0691,8.0353,7.8424,8.0162,7.9236,7.9025
BSU11330,14.1654,14.3007,14.5754,13.6548,13.3185,13.5712,14.2625,14.2779,14.1479,14.4773,14.0942,14.519
BSU11340,14.17,14.2813,14.4972,13.7117,13.3637,13.7393,14.1734,14.2249,14.1199,14.3942,14.0376,14.226
BSU11350,8.3561,8.4776,8.5891,8.7202,8.5017,8.583,7.8603,7.7379,7.729,7.556,7.3409,7.5235
new_1211286_1211370,9.2168,9.5794,9.2407,9.5293,9.759,9.9702,8.4292,8.3888,8.699,8.2416,8.2369,8.1637
new_1211372_1211476,13.6983,13.6312,13.2629,14.5666,14.0532,14.2953,14.0777,14.0705,14.1284,12.3654,12.5042,12.3406
BSU11360,12.7127,12.3882,12.4817,13.1523,13.0352,12.862,12.7044,12.6143,12.651,11.0142,10.9002,10.8704
BSU11370,12.9046,12.7403,12.8052,13.305,13.1793,12.9263,12.8548,12.9815,12.9537,11.1293,10.9557,11.1745
new_1213460_1213536,14.8428,14.986,14.9738,15.092,14.8597,14.9366,14.9885,14.7276,14.7995,13.2435,13.1913,13.3375
BSU11381,14.8441,14.882,15.2156,15.1299,15.0768,15.0141,14.9163,14.9239,14.8857,13.2952,13.1128,13.3813
BSU11382,14.2602,14.2264,14.6797,14.7688,14.7614,14.6135,14.4538,14.455,14.548,12.6999,12.4953,12.834
BSU11390,12.6008,12.3972,12.5426,12.9917,12.9414,12.8503,12.8972,12.8857,12.9733,11.0659,10.8734,10.9796
BSU11400,12.4675,12.487,12.6619,12.9931,12.9886,12.8687,12.8584,12.6943,12.8997,11.0701,10.9646,11.0385
new_1217180_1217287,10.3106,10.2408,10.2818,10.2437,10.4052,10.0588,10.154,10.1955,10.4268,8.3601,8.4764,8.4363
BSU11410,10.3515,10.11,9.9465,10.1916,10.2454,9.8944,9.4734,9.5909,9.7397,8.4373,8.5992,7.9186
BSU11420,11.6261,11.7094,11.9792,11.5611,11.2944,11.4034,11.836,11.6768,11.7738,11.1211,11.1871,11.2039
BSU_misc_RNA_13,13.9133,13.7688,13.9741,15.0402,14.7905,14.3116,14.2494,14.3203,14.1285,13.8026,13.0921,13.6002
new_1219686_1219848,13.8608,13.8207,13.9689,13.7857,13.056,12.8503,13.4669,13.6174,13.7515,13.5263,13.1634,13.5345
BSU11430,12.8878,12.8218,12.9343,12.8272,12.8799,12.5915,12.8299,12.6996,12.6839,12.558,12.4953,12.6645
new_1221487_1221593,11.5517,11.5967,11.9855,11.5602,11.5058,11.0169,11.5477,11.5467,11.6129,10.8019,10.7053,11.0413
BSU11440,10.6334,10.517,10.6274,10.43,10.4896,10.2455,10.7626,10.5397,10.5841,10.1584,9.9545,10.1686
BSU11450,10.6771,10.5324,10.7157,10.5775,10.7354,10.404,10.8656,10.6894,10.8402,10.3398,10.2355,10.4394
BSU11460,11.1744,11.0955,11.2203,11.1617,11.2439,10.8136,11.276,11.1387,11.1478,10.831,10.704,10.8904
BSU11470,10.9753,10.8074,11.1193,10.9977,11.2316,10.8193,10.981,11.0058,11.0409,10.8111,10.683,10.8658
BSU11480,9.1136,9.2489,9.1512,9.3706,9.2682,9.4318,8.8645,8.8375,8.7431,9.3741,9.1975,9.4728
new_1226858_1226937,14.4591,14.2809,14.7692,14.2761,13.9632,14.0077,14.5504,14.2472,14.2177,16.1812,15.4017,16.1785
BSU11490,14.219,14.2905,14.7012,13.9102,13.8415,13.8209,14.2172,14.0549,13.8006,16.1811,16.0292,16.2799
new_1227517_1227631,14.6529,14.528,15.085,14.6362,14.5396,14.6571,14.6069,14.645,14.5389,16.4664,16.4768,16.4847
BSU11500,14.3393,14.6604,14.878,14.5815,14.5501,14.7382,14.25,14.4615,14.3248,15.8804,15.9043,15.6965
BSU11510,7.4978,7.5569,7.6165,8.1483,8.4113,7.8589,7.3978,7.3144,7.4396,7.3306,7.2351,7.111
new_1228135_1228924,8.8421,8.8979,9.0948,8.8382,9.0023,8.8594,8.9039,8.8339,8.6586,10.9755,10.8681,11.0999
new_1228926_1229067,13.2757,13.0805,13.2515,12.9578,12.4924,12.7621,12.669,12.9187,12.5234,13.7257,13.6575,13.7884
BSU11520,13.2035,13.4715,13.6669,14.3703,14.4037,14.3807,13.316,13.3653,13.3972,14.2177,14.2728,14.3115
new_1229759_1229848,7.8429,8.252,8.3773,8.124,8.0247,8.0854,7.8849,7.9454,7.7181,8.497,8.4845,8.5536
new_1229850_1229914,11.602,11.6691,12.1744,12.0386,11.5082,12.1654,9.9372,10.5883,9.4352,9.3857,8.467,8.5862
BSU11530,10.5216,10.6197,10.8669,10.7334,10.1528,10.8104,8.7043,9.3768,8.6035,8.4627,8.1828,8.2141
BSU11540,13.1506,13.3339,13.3566,12.9714,12.8567,13.0922,12.4022,12.4538,12.3409,12.8238,12.7938,12.9058
new_1233096_1233397,8.3185,8.9356,8.8262,8.016,8.1032,8.381,7.9636,7.9792,7.8194,8.283,8.1196,8.2369
BSU11549,8.7977,8.6644,8.2271,8.9707,9.2003,8.5327,7.4093,7.5398,7.6187,7.8363,8.0563,7.5798
new_1233399_1233524,16.1626,11.2188,15.9687,16.2504,15.6222,11.6501,15.9478,15.0225,16.1515,16.4128,16.3109,15.8304
BSU11550,12.277,12.45,12.4186,12.5355,12.4364,12.5945,11.886,11.9659,12.0649,12.9552,12.9598,13.0896
new_1233877_1235778,7.9402,7.9634,7.8729,7.9444,8.8055,8.3791,7.5724,7.7613,7.5055,7.6556,7.5441,7.2279
BSU11560,12.8281,12.7966,12.8216,13.0433,12.8198,13.1151,12.5238,12.7308,12.519,13.4863,13.5923,13.5163
new_1234909_1235088_c,12.9366,12.7895,13.2563,13.6812,13.3893,13.4455,12.9305,12.9752,13.1063,13.4985,13.6403,13.7778
BSU11570,12.7443,12.7021,13.0529,11.2955,11.1631,11.3099,13.3018,13.1896,13.445,12.0122,11.9817,11.8218
new_1235709_1235911_c,12.4378,12.3086,12.6641,11.1816,10.802,10.9976,13.1421,12.9927,13.2055,11.9419,11.8647,11.6642
BSU11580,10.1897,10.2468,10.5187,11.0039,10.6828,10.9127,10.7187,10.722,10.866,10.3995,10.3375,10.4934
BSU11590,12.5482,12.5636,12.5714,12.8762,12.5313,12.7273,12.6794,12.744,12.5965,12.8689,12.6604,12.7396
BSU11600,11.667,11.5733,11.4206,11.9444,11.664,11.8046,11.8203,11.7696,11.8856,12.0267,11.801,11.9791
BSU11610,11.7044,11.8983,11.9702,12.2593,11.9919,12.1996,12.0529,12.1046,12.1306,12.2571,12.1223,12.33
BSU11620,11.419,11.4672,11.536,11.6543,11.5795,11.7548,11.4905,11.5111,11.6668,11.7007,11.6635,11.7506
BSU11630,9.3031,9.1506,9.2944,9.5454,9.3404,9.4553,9.2811,9.2213,9.2493,8.9331,8.8595,8.8961
new_1240279_1240355,9.6744,9.653,9.7618,9.5407,9.3591,9.4172,10.1271,9.9079,9.9185,10.9169,10.8987,11.1111
BSU11640,9.3805,9.6198,9.6256,9.072,8.9568,9.0161,9.6015,9.5246,9.6486,10.3836,10.394,10.7641
BSU_misc_RNA_14,14.5297,14.5514,14.6091,15.391,15.0527,14.9536,15.242,14.9809,14.9829,14.4667,14.1582,14.4997
BSU11650,13.8963,14.0152,14.052,14.8891,14.6684,14.787,14.519,14.4472,14.5544,13.8806,13.5992,13.9417
BSU11660,13.8697,13.9584,14.0079,14.949,14.7524,14.8192,14.696,14.4706,14.5524,13.9951,13.6774,14.0381
BSU11670,13.8515,13.9072,13.9651,14.8681,14.553,14.712,14.4849,14.4434,14.4504,13.763,13.6093,14.0081
BSU11680,14.167,14.3371,14.4709,15.1884,14.8509,15.1255,14.9153,14.8235,14.7556,14.2479,14.144,14.3315
BSU11690,14.0678,14.1443,14.493,15.3665,15.1186,15.2077,14.7861,14.7562,14.9271,13.9412,13.9459,14.5271
BSU11700,14.332,14.3156,14.6161,15.5807,15.3362,15.5309,15.0238,15.0041,15.0451,14.415,14.1498,14.607
BSU11710,13.2854,13.3455,13.4296,14.5116,14.5487,14.521,14.0613,14.0907,14.0734,13.3499,13.3393,13.4764
BSU11720,14.4165,14.4765,14.7,14.1532,14.0976,14.1591,14.3916,14.4251,14.408,14.1028,13.8543,13.7237
BSU11730,11.3848,10.8198,10.2838,10.2306,10.3996,9.757,8.5728,8.9933,9.241,8.8446,8.8067,7.6753
BSU11740,11.79,11.9515,13.0277,8.676,9.6946,8.5501,7.5685,7.4279,7.6009,7.3254,7.4937,7.2089
new_1249889_1250015_c,12.4351,12.7461,13.2752,8.7768,9.9217,8.8111,7.7584,7.448,7.7289,7.5831,7.7355,7.2624
BSU11750,12.5944,12.8086,13.5044,8.884,10.221,8.797,7.8312,7.4999,7.7907,7.5552,7.7339,7.2203
BSU11760,12.7797,12.9834,13.8305,9.1274,10.5724,8.9768,8.2818,7.3935,7.8853,7.491,7.8407,7.9609
new_1251175_1251272_c,12.4984,12.731,13.7533,9.1209,10.1836,8.9642,8.2322,7.4745,7.8806,7.6074,7.8132,7.938
BSU11770,12.6791,12.8065,13.6443,9.054,10.0803,8.9751,8.2211,7.6748,8.0012,7.6947,7.8962,8.0121
BSU11780,12.1723,12.3511,13.2087,8.5294,9.755,8.382,7.9291,7.2355,7.5754,7.393,7.4291,7.6568
new_1252061_1252565_c,7.3621,7.597,7.8019,7.164,7.415,7.2612,7.1137,6.8748,6.8749,6.9535,6.8578,6.8856
BSU11790,9.3693,8.9967,8.7598,8.1442,8.4037,7.9624,7.5377,7.5469,7.6962,7.4524,7.5539,7.3384
new_1252566_1252752,9.9317,9.7125,9.9888,8.3699,8.6884,8.1111,7.6751,7.5435,7.712,7.6024,7.6467,7.3853
BSU11799,10.1311,9.9339,10.2549,7.5798,8.1143,7.6401,7.1909,7.1139,7.1433,7.131,7.093,7.0563
BSU11809,12.7698,12.8508,13.9389,9.2545,10.3034,8.7239,8.2607,7.2543,7.7539,7.3517,7.6396,8.1995
new_1253253_1253384,11.873,11.8284,12.8274,8.027,9.1695,7.9555,7.5084,7.112,7.2995,7.298,7.3661,7.3824
BSU11810,11.9299,11.9569,12.9694,8.6159,9.5373,8.4102,7.6666,7.205,7.4141,7.282,7.4243,7.4021
new_1253669_1254769,7.3547,7.4022,7.422,7.207,7.4703,7.3194,7.363,7.0992,7.1898,7.6316,7.5366,7.6628
BSU11820,8.9323,8.8558,8.8707,9.4447,9.3301,9.3913,9.4347,9.3309,9.4635,8.7138,8.5583,8.6892
new_1255867_1256041_c,9.1154,8.9083,8.8817,10.2288,9.7503,10.0553,9.8769,9.6413,9.7632,8.8427,8.7032,8.8814
new_1255943_1256078,9.9409,10.1439,10.0318,10.5119,10.0904,10.2279,9.0229,9.0243,8.8801,8.8669,8.5895,8.7553
BSU11839,10.7361,10.7585,11.0714,11.8649,11.5338,11.4454,10.3335,10.4809,10.2425,15.7138,15.9246,15.0998
BSU11840,13.6608,13.7591,13.8031,14.0366,14.0622,13.9368,13.7879,13.7753,13.7798,14.6085,14.4589,14.5571
BSU11850,13.6826,13.8136,13.9426,14.0483,13.8408,13.9401,13.7041,13.728,13.7676,14.5944,14.5036,14.4259
BSU11860,13.8174,13.7726,13.864,14.1995,14.0208,14.0629,13.9381,13.9241,13.8883,14.8698,14.648,14.7826
BSU_misc_RNA_15,13.5144,13.4114,13.2675,14.538,14.7939,14.617,14.0246,14.1001,13.8706,12.9042,12.6421,12.3011
BSU11870,12.6338,12.5366,12.5008,13.1226,12.8264,12.882,13.4459,13.311,13.4332,11.0083,10.9337,11.0889
BSU11880,12.4076,12.19,12.2663,12.5405,12.5239,12.4011,12.8723,12.9062,12.9655,10.6781,10.6676,10.6792
new_1260806_1262335,9.1295,9.1399,9.1939,8.8229,8.6655,8.7673,9.7566,9.6626,9.8848,8.2718,8.286,8.2771
BSU11890,9.9258,10.0065,10.0427,10.6196,10.6342,10.4679,9.5428,9.5739,9.6868,8.9661,8.9665,9.068
BSU11900,9.5076,9.6962,9.7911,10.8389,10.7897,10.6746,9.759,9.8002,9.89,8.852,8.9447,9.069
BSU_tRNA_83,10.5961,10.2854,10.6844,11.6357,12.7303,12.056,10.8122,11.323,10.9283,11.0853,10.6987,10.6319
new_1262876_1263611_c,9.8826,10.0122,10.2867,9.5605,9.4624,9.4454,9.9176,10.0217,10.2309,9.6916,9.6328,9.6351
new_1262896_1264544,9.3397,8.8012,8.9413,9.2326,9.4851,9.2362,9.5172,9.358,9.5192,9.4759,9.5519,9.5928
new_1263613_1263701_c,12.4984,12.3958,12.9058,10.8917,10.6003,10.8931,12.8421,12.9487,12.9006,11.2845,11.1241,11.3298
BSU11910,14.8753,15.0388,15.413,13.3708,12.7862,13.2712,15.24,15.1937,15.1165,13.6178,13.5945,13.708
new_1264932_1265017_c,15.1745,15.2067,14.6961,13.5247,12.9682,13.6336,15.0376,15.6948,15.553,14.0661,14.0232,13.8937
BSU11920,12.8602,12.6991,13.1578,11.8167,11.9538,12.0076,13.041,13.1014,12.9345,12.0145,11.5158,11.5822
new_1265432_1265529,9.074,9.151,9.2933,8.067,8.0571,8.1349,9.4628,9.6006,9.502,8.8079,8.541,8.9257
BSU11928,9.2504,9.3267,9.4137,8.1078,8.0136,8.1233,9.5148,9.5893,9.5338,8.863,8.5898,8.9112
BSU11929,9.0235,9.2906,9.4236,7.9338,7.9993,8.0671,9.5787,9.5138,9.4575,8.8111,8.4025,8.8391
BSU11930,9.3176,9.4669,9.5836,8.2675,8.0955,8.1887,9.8017,9.6512,9.5483,9.0375,8.6557,8.9763
new_1266349_1266589,10.0552,10.0313,10.4151,9.7227,9.3758,9.675,10.2846,10.3081,10.2965,9.7918,9.577,9.8632
BSU11940,13.8896,14.1033,14.626,11.4668,10.7071,11.1266,14.3682,14.3055,14.4123,11.9877,12.0252,12.0046
BSU11950,13.3997,13.4543,14.0998,11.0457,10.7556,10.9541,13.6517,13.8334,13.7332,11.4435,11.5464,11.3431
BSU11960,6.791,7.1128,7.2237,6.9814,7.1529,7.0645,7.1971,7.0985,7.0576,7.048,6.9019,6.9405
BSU11970,11.7344,12.0137,12.2166,12.2133,11.699,11.9435,11.9654,11.8445,11.8796,11.6151,11.5364,11.8167
